TEMP_PLAYER_ID_x,PLAYER_ID,FIRST_NAME_x,LAST_NAME_x,PLAYER_NAME_x,POSITION_x,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,DRAFT_CLASS
,2124,Malik,Allen,Malik Allen,PF-C,25.5,29.0,11.83,,3.38,13.0,80.25,6' 8.25'',,,271,86.5,7' 2.5'',109.0,9' 1'',,,,2000
,12019,Harold,Arceneaux,Harold Arceneaux,SG-SF,,29.0,13.8,,,0.0,76.5,6' 4.5'',,,219,80.5,6' 8.5'',103.0,8' 7'',,,,2000
,12020,Lamont,Barnes,Lamont Barnes,PF-C,28.0,29.5,12.3,,3.4,10.0,80.5,6' 8.5'',,,235.5,87.5,7' 3.5'',108.0,9' 0'',,,,2000
,12131,Mario,Bland,Mario Bland,PF,27.0,31.0,13.04,,3.47,15.0,77.5,6' 5.5'',,,287,84.0,7' 0'',103.0,8' 7'',,,,2000
,2056,Primoz,Brezec,Primoz Brezec,C,26.0,29.5,11.53,,3.55,,84.75,7' 0.75'',,,243,86.0,7' 2'',110.0,9' 2'',,,,2000
,2081,Ernest,Brown,Ernest Brown,C,,,,,,2.0,82.0,6' 10'',,,222.5,85.25,7' 1.25'',109.5,9' 1.5'',,,,2000
,2049,Speedy,Claxton,Speedy Claxton,PG,36.0,42.5,10.48,,3.06,6.0,70.5,5' 10.5'',,,166,72.0,6' 0'',94.5,7' 10.5'',,,,2000
,12132,Eric,Coley,Eric Coley,SG-SF,35.0,38.0,11.4,,3.15,10.0,76.0,6' 4'',,,205,83.0,6' 11'',102.0,8' 6'',,,,2000
,12133,Ed,Cota,Ed Cota,PG,26.5,33.5,10.98,,3.24,1.0,72.25,6' 0.25'',,,189,76.0,6' 4'',96.5,8' 0.5'',,,,2000
,12134,Schea,Cotton,Schea Cotton,SF,34.0,38.0,11.55,,3.0,19.0,76.25,6' 4.25'',,,219.5,79.0,6' 7'',100.0,8' 4'',,,,2000
,2037,Jamal,Crawford,Jamal Crawford,PG-SG,,,,,,0.0,76.5,6' 4.5'',,,175,82.0,6' 10'',102.5,8' 6.5'',,,,2000
,12017,Caswell,Cyrus,Caswell Cyrus,PF,33.5,37.5,12.12,,3.16,18.0,79.75,6' 7.75'',,,220.5,86.0,7' 2'',107.5,8' 11.5'',,,,2000
,2064,Khalid,El-Amin,Khalid El-Amin,PG,27.5,32.0,10.59,,3.32,6.0,69.0,5' 9'',,,200,73.5,6' 1.5'',93.0,7' 9'',,,,2000
,12018,Vassil,Evtimov,Vassil Evtimov,PF,21.0,28.5,11.75,,3.52,13.0,81.75,6' 9.75'',,,262,82.5,6' 10.5'',106.5,8' 10.5'',,,,2000
,2238,Antonis,Fotsis,Antonis Fotsis,SF,27.0,30.0,11.6,,3.44,2.0,81.25,6' 9.25'',,,219,80.5,6' 8.5'',106.0,8' 10'',,,,2000
,2109,Eddie,Gill,Eddie Gill,PG,35.0,38.5,11.12,,3.18,13.0,71.75,5' 11.75'',,,176,76.0,6' 4'',93.0,7' 9'',,,,2000
,12136,Marcus,Goree,Marcus Goree,SF-PF,29.5,33.5,12.0,,3.25,13.0,79.5,6' 7.5'',,,239,84.5,7' 0.5'',105.5,8' 9.5'',,,,2000
,12137,A.J.,Granger,A.J. Granger,SF,30.0,34.0,10.73,,3.25,20.0,79.5,6' 7.5'',,,227,81.5,6' 9.5'',103.0,8' 7'',,,,2000
,2062,A.J.,Guyton,A.J. Guyton,PG-SG,33.0,37.5,10.55,,3.22,9.0,72.75,6' 0.75'',,,175,75.75,6' 3.75'',97.5,8' 1.5'',,,,2000
,2110,Ron,Hale,Ron Hale,SG-SF,29.5,34.5,12.58,,3.2,11.0,79.5,6' 7.5'',,,202,83.0,6' 11'',104.5,8' 8.5'',,,,2000
,2078,Jason,Hart,Jason Hart,PG,29.5,33.5,11.7,,3.34,9.0,73.75,6' 1.75'',,,181,78.0,6' 6'',97.5,8' 1.5'',,,,2000
,2051,Donnell,Harvey,Donnell Harvey,PF,33.0,32.5,11.23,,,15.0,79.25,6' 7.25'',,,220,84.5,7' 0.5'',105.5,8' 9.5'',,,,2000
,12138,Johnny,Hemsley,Johnny Hemsley,SG-SF,31.5,35.0,11.5,,3.19,5.0,74.75,6' 2.75'',,,200,80.0,6' 8'',100.5,8' 4.5'',,,,2000
,12139,Michael,Hermon,Michael Hermon,SG-PG,29.0,33.0,11.79,,3.25,0.0,74.75,6' 2.75'',,,195,78.25,6' 6.25'',98.5,8' 2.5'',,,,2000
,2083,Cory,Hightower,Cory Hightower,SG-SF,29.5,34.5,11.92,,3.37,0.0,77.5,6' 5.5'',,,183,83.0,6' 11'',101.5,8' 5.5'',,,,2000
,12140,Shaheen,Holloway,Shaheen Holloway,PG,,,11.22,,3.32,6.0,69.5,5' 9.5'',,,174,70.0,5' 10'',91.0,7' 7'',,,,2000
,2067,Eddie,House,Eddie House,SG-PG,29.5,38.5,11.12,,3.27,5.0,71.75,5' 11.75'',,,176.5,75.5,6' 3.5'',95.0,7' 11'',,,,2000
,2111,Jimmie,Hunter,Jimmie Hunter,SG-PG,29.0,36.0,11.23,,3.35,0.0,75.0,6' 3'',,,170,80.0,6' 8'',100.0,8' 4'',,,,2000
,12141,Jacob,Jaacks,Jacob Jaacks,PF,26.0,32.0,11.48,,3.58,3.0,81.25,6' 9.25'',,,238,83.0,6' 11'',105.5,8' 9.5'',,,,2000
,2060,Marko,Jaric,Marko Jaric,SG-SF,27.5,33.0,11.32,,3.28,,78.5,6' 6.5'',,,210,81.0,6' 9'',104.0,8' 8'',,,,2000
,12142,Nate,Johnson,Nate Johnson,SF,27.0,33.5,11.9,,3.33,13.0,78.5,6' 6.5'',,,211.5,80.5,6' 8.5'',104.0,8' 8'',,,,2000
,12143,Kenyon,Jones,Kenyon Jones,PF-C,28.5,30.0,12.44,,3.6,20.0,81.0,6' 9'',,,282,85.0,7' 1'',108.0,9' 0'',,,,2000
,2077,Mark,Karcher,Mark Karcher,SG,27.5,30.5,11.51,,3.4,12.0,76.0,6' 4'',,,218,80.0,6' 8'',102.5,8' 6.5'',,,,2000
,12144,Brandon,Kurtz,Brandon Kurtz,PF-C,,,,,,7.0,81.5,6' 9.5'',,,257,83.25,6' 11.25'',106.5,8' 10.5'',,,,2000
,2061,Dan,Langhi,Dan Langhi,SF,31.0,34.5,10.85,,3.24,12.0,81.0,6' 9'',,,197.5,80.0,6' 8'',104.0,8' 8'',,,,2000
,2090,Justin,Love,Justin Love,PG-SG,31.0,38.5,10.99,,3.31,24.0,73.5,6' 1.5'',,,205.5,76.5,6' 4.5'',97.5,8' 1.5'',,,,2000
,2058,Mark,Madsen,Mark Madsen,PF,30.5,33.5,12.12,,3.46,13.0,80.0,6' 8'',,,236.5,84.5,7' 0.5'',104.5,8' 8.5'',,,,2000
,2082,Dan,McClintock,Dan McClintock,C-PF,33.0,35.0,11.52,,3.33,20.0,83.0,6' 11'',,,250,85.5,7' 1.5'',107.0,8' 11'',,,,2000
,2087,Pete,Mickeal,Pete Mickeal,SG-SF,28.0,34.5,10.83,,3.06,8.0,77.0,6' 5'',,,222,81.5,6' 9.5'',103.5,8' 7.5'',,,,2000
,12145,Brian,Montonati,Brian Montonati,PF,25.0,29.0,11.85,,3.53,5.0,80.75,6' 8.75'',,,215,82.5,6' 10.5'',106.0,8' 10'',,,,2000
,2508,Gabe,Muoneke,Gabe Muoneke,PF-SF,30.5,34.0,11.0,,3.4,22.0,78.25,6' 6.25'',,,244,84.5,7' 0.5'',105.0,8' 9'',,,,2000
,12146,Ndongo,N'diaye,Ndongo N'diaye,C,24.5,27.5,13.16,,3.69,4.0,83.5,6' 11.5'',,,208,87.5,7' 3.5'',112.5,9' 4.5'',,,,2000
,2059,Eduardo,Najera,Eduardo Najera,PF-SF,28.0,35.0,11.38,,3.45,15.0,78.5,6' 6.5'',,,234.5,83.5,6' 11.5'',104.5,8' 8.5'',,,,2000
,12147,Matthew,Nielsen,Matthew Nielsen,PF,26.0,29.0,11.28,,3.35,3.0,81.0,6' 9'',,,223,82.5,6' 10.5'',106.0,8' 10'',,,,2000
,2084,Chris,Porter,Chris Porter,SF-PF,28.5,35.0,10.93,,3.2,6.0,77.5,6' 5.5'',,,214,81.5,6' 9.5'',103.5,8' 7.5'',,,,2000
,2068,Lavor,Postell,Lavor Postell,SG,33.5,36.5,11.79,,3.3,17.0,76.5,6' 4.5'',,,205,80.5,6' 8.5'',101.5,8' 5.5'',,,,2000
,2080,Igor,Rakocevic,Igor Rakocevic,PG,27.5,34.0,10.4,,3.1,9.0,74.5,6' 2.5'',,,184,77.25,6' 5.25'',100.0,8' 4'',,,,2000
,12148,Reed,Rawlings,Reed Rawlings,SG-SF,28.5,33.5,11.1,,3.27,13.0,78.25,6' 6.25'',,,218,81.25,6' 9.25'',104.0,8' 8'',,,,2000
,2072,Michael,Redd,Michael Redd,SG-SF,27.0,31.0,12.06,,3.34,12.0,76.75,6' 4.75'',,,214,81.0,6' 9'',102.0,8' 6'',,,,2000
,12149,Damon,Reed,Damon Reed,PF-C,27.5,31.5,11.21,,3.31,4.0,80.5,6' 8.5'',,,228,81.5,6' 9.5'',104.5,8' 8.5'',,,,2000
,12021,Aubrey,Reese,Aubrey Reese,PG,31.5,37.5,11.13,,3.25,14.0,70.75,5' 10.75'',,,189,77.5,6' 5.5'',94.5,7' 10.5'',,,,2000
,2121,Terrance,Roberson,Terrance Roberson,SF,29.0,32.5,11.66,,,11.0,77.5,6' 5.5'',,,209,80.0,6' 8'',103.5,8' 7.5'',,,,2000
,12022,Julius Doc,Robinson,Julius Doc Robinson,PG,30.0,37.5,12.54,,3.41,0.0,72.0,6' 0'',,,184,75.75,6' 3.75'',95.5,7' 11.5'',,,,2000
,12023,Pepe,Sanchez,Pepe Sanchez,PG,26.0,31.0,11.62,,3.44,8.0,75.0,6' 3'',,,194,75.5,6' 3.5'',96.0,8' 0'',,,,2000
,12024,Matt,Santangelo,Matt Santangelo,PG,33.5,43.0,10.66,,3.06,12.0,72.0,6' 0'',,,177,75.0,6' 3'',94.0,7' 10'',,,,2000
,2637,Alex,Scales,Alex Scales,SG-PG,38.5,42.5,10.98,,3.21,10.0,74.25,6' 2.25'',,,184.5,81.0,6' 9'',97.5,8' 1.5'',,,,2000
,12025,Karim,Shabazz,Karim Shabazz,C,24.5,28.0,12.72,,3.36,2.0,83.5,6' 11.5'',,,224,87.0,7' 3'',111.5,9' 3.5'',,,,2000
,12026,Nick,Sheppard,Nick Sheppard,PF-C,23.5,25.5,12.14,,3.52,18.0,81.5,6' 9.5'',,,273,83.0,6' 11'',107.5,8' 11.5'',,,,2000
,2065,Mike,Smith,Mike Smith,SF,33.0,21.0,11.32,,3.22,12.0,78.5,6' 6.5'',,,198,80.5,6' 8.5'',103.0,8' 7'',,,,2000
,2074,Jabari,Smith,Jabari Smith,PF-C,24.5,30.0,12.45,,3.43,15.0,81.75,6' 9.75'',,,240.5,86.5,7' 2.5'',109.5,9' 1.5'',,,,2000
,12027,Jarrett,Stephens,Jarrett Stephens,PF,27.0,29.0,11.98,,3.46,13.0,77.25,6' 5.25'',,,258,81.25,6' 9.25'',103.0,8' 7'',,,,2000
,12028,Bootsy,Thornton,Bootsy Thornton,SG,26.5,31.0,12.08,,3.33,7.0,75.5,6' 3.5'',,,194.5,78.5,6' 6.5'',101.5,8' 5.5'',,,,2000
,12029,Jaquay,Walls,Jaquay Walls,PG,28.5,35.5,10.75,,3.23,0.0,73.25,6' 1.25'',,,165.5,74.5,6' 2.5'',96.5,8' 0.5'',,,,2000
,12030,Jameel,Watkins,Jameel Watkins,PF-C,28.0,30.5,12.38,,3.45,11.0,81.5,6' 9.5'',,,244.5,90.0,7' 6'',110.0,9' 2'',,,,2000
,12033,Adam,Allenspach,Adam Allenspach,C,28.5,31.0,11.9,,3.4,16.0,83.5,6' 11.5'',,,259,84.5,7' 0.5'',107.0,8' 11'',12.4,,,2001
,2240,Gilbert,Arenas,Gilbert Arenas,SG,31.5,36.0,,,3.25,12.0,74.25,6' 2.25'',,,199,81.5,6' 9.5'',99.5,8' 3.5'',5.3,,,2001
,2220,Brandon,Armstrong,Brandon Armstrong,SG,30.0,37.0,10.91,,3.2,6.0,75.5,6' 3.5'',,,188,81.5,6' 9.5'',99.5,8' 3.5'',9.3,,,2001
,2203,Shane,Battier,Shane Battier,SF-PF,29.5,33.0,10.95,,3.3,12.0,80.25,6' 8.25'',,,229,82.5,6' 10.5'',105.0,8' 9'',9.3,,,2001
,12034,Cookie,Belcher,Cookie Belcher,SG-PG,35.0,41.5,11.26,,2.91,7.0,75.0,6' 3'',,,206,80.5,6' 8.5'',99.0,8' 3'',5.3,,,2001
,2294,Charlie,Bell,Charlie Bell,PG,31.5,38.0,10.59,,3.12,15.0,74.5,6' 2.5'',,,200,79.5,6' 7.5'',97.5,8' 1.5'',6.7,,,2001
,2257,Ruben,Boumtje-Boumtje,Ruben Boumtje-Boumtje,C,26.5,31.0,11.84,,3.33,6.0,83.5,6' 11.5'',,,245,88.0,7' 4'',111.0,9' 3'',6.0,,,2001
,12035,Calvin,Bowman,Calvin Bowman,PF,28.5,34.5,11.96,,3.21,7.0,80.75,6' 8.75'',,,214,83.5,6' 11.5'',104.0,8' 8'',8.6,,,2001
,2214,Michael,Bradley,Michael Bradley,PF,27.0,30.0,11.11,,3.35,13.0,81.5,6' 9.5'',,,227,85.5,7' 1.5'',107.0,8' 11'',9.3,,,2001
,2249,Jamison,Brewer,Jamison Brewer,PG,26.0,32.5,9.65,,3.15,12.0,74.5,6' 2.5'',,,178,80.75,6' 8.75'',102.5,8' 6.5'',6.7,,,2001
,2198,Kwame,Brown,Kwame Brown,PF-C,30.0,33.0,11.59,,3.45,17.0,82.0,6' 10'',,,243,85.0,7' 1'',108.0,9' 0'',8.9,,,2001
,12031,SirValiant,Brown,SirValiant Brown,PG,31.0,39.5,11.23,,3.0,10.0,71.0,5' 11'',,,176,76.0,6' 4'',92.5,7' 8.5'',6.7,,,2001
,2245,Damone,Brown,Damone Brown,SF,32.0,37.0,11.81,,3.27,6.0,80.25,6' 8.25'',,,202,83.75,6' 11.75'',104.5,8' 8.5'',6.7,,,2001
,12032,Ryan,Carroll,Ryan Carroll,SF-SG,34.5,39.0,11.0,,3.1,14.0,76.0,6' 4'',,,202,80.25,6' 8.25'',99.0,8' 3'',8.0,,,2001
,2199,Tyson,Chandler,Tyson Chandler,SF-PF,31.0,33.5,12.13,,3.36,2.0,83.5,6' 11.5'',,,224,87.0,7' 3'',110.0,9' 2'',6.7,,,2001
,2251,Eric,Chenowith,Eric Chenowith,C,23.5,27.5,12.5,,3.59,6.0,85.0,7' 1'',,,264,88.0,7' 4'',111.0,9' 3'',12.9,,,2001
,2439,Sam,Clancy,Sam Clancy,PF,31.0,34.0,11.47,,3.13,15.0,78.25,6' 6.25'',,,242,86.75,7' 2.75'',107.0,8' 11'',8.0,,,2001
,12036,Gyasi,Cline-Heard,Gyasi Cline-Heard,PF,31.5,34.5,11.4,,3.23,11.0,78.25,6' 6.25'',,,231,83.5,6' 11.5'',103.0,8' 7'',8.0,,,2001
,2215,Jason,Collins,Jason Collins,PF-C,25.5,28.5,12.1,,3.54,8.0,82.25,6' 10.25'',,,251,88.5,7' 4.5'',110.0,9' 2'',12.9,,,2001
,2260,Jarron,Collins,Jarron Collins,C-PF,23.0,29.0,11.65,,3.6,10.0,81.25,6' 9.25'',,,252,87.0,7' 3'',104.0,8' 8'',15.2,,,2001
,2241,Omar,Cook,Omar Cook,PG,31.0,35.5,10.77,,3.2,9.0,71.5,5' 11.5'',,,189,77.5,6' 5.5'',92.0,7' 8'',5.5,,,2001
,2201,Eddy,Curry,Eddy Curry,C,28.0,31.0,12.25,,3.53,16.0,82.5,6' 10.5'',,,301,90.5,7' 6.5'',111.0,9' 3'',16.5,,,2001
,12037,Tate,Decker,Tate Decker,SF,25.5,28.5,12.19,,3.47,13.0,81.25,6' 9.25'',,,218,83.75,6' 11.75'',107.0,8' 11'',13.6,,,2001
,2205,DeSagana,Diop,DeSagana Diop,C,21.5,25.5,12.37,,3.56,15.0,82.0,6' 10'',,,314,90.5,7' 6.5'',113.0,9' 5'',21.0,,,2001
,12038,Robb,Dryden,Robb Dryden,C,27.0,30.0,12.47,,3.46,8.0,85.0,7' 1'',,,241,86.5,7' 2.5'',110.2,9' 2.25'',8.0,,,2001
,12039,Anthony,Evans,Anthony Evans,PF,31.5,33.0,12.56,,3.31,18.0,78.0,6' 6'',,,267,83.5,6' 11.5'',101.5,8' 5.5'',12.9,,,2001
,2230,Maurice,Evans,Maurice Evans,SG,34.5,37.5,10.08,,3.12,22.0,76.25,6' 4.25'',,,221,80.0,6' 8'',101.0,8' 5'',4.0,,,2001
,12150,Benjamin,Eze,Benjamin Eze,C-PF,29.0,32.0,13.05,,3.36,14.0,80.75,6' 8.75'',,,232,90.0,7' 6'',109.0,9' 1'',3.9,,,2001
,2386,Kimani,Ffriend,Kimani Ffriend,C-PF,32.0,33.0,11.46,,3.09,9.0,81.5,6' 9.5'',,,228,82.75,6' 10.75'',108.5,9' 0.5'',11.7,,,2001
,2228,Alton,Ford,Alton Ford,PF,34.5,36.5,11.7,,3.16,21.0,80.25,6' 8.25'',,,271,82.5,6' 10.5'',102.5,8' 6.5'',8.0,,,2001
,2218,Joseph,Forte,Joseph Forte,SG,26.5,33.0,11.51,,3.19,10.0,75.5,6' 3.5'',,,193,78.5,6' 6.5'',100.5,8' 4.5'',,,,2001
,-1,Jason,Gardner,Jason Gardner,PG,34.5,40.0,10.88,,2.92,9.0,69.75,5' 9.75'',,,188,73.25,6' 1.25'',92.5,7' 8.5'',8.0,,,2001
,12151,Jerry,Green,Jerry Green,PG-SG,28.5,35.0,11.7,,3.17,13.0,73.5,6' 1.5'',,,179,78.25,6' 6.25'',99.0,8' 3'',5.5,,,2001
,12152,Kenny,Gregory,Kenny Gregory,SF,39.5,45.5,11.33,,3.1,10.0,75.5,6' 3.5'',,,200,83.25,6' 11.25'',101.0,8' 5'',6.7,,,2001
,2204,Eddie,Griffin,Eddie Griffin,PF-SF,26.5,33.0,11.77,,3.21,3.0,81.25,6' 9.25'',,,222,87.0,7' 3'',110.0,9' 2'',4.0,,,2001
,2239,Trenton,Hassell,Trenton Hassell,SG-SF,35.5,37.5,11.57,,3.29,12.0,76.25,6' 4.25'',,,205,80.0,6' 8'',99.5,8' 3.5'',5.3,,,2001
,2213,Kirk,Haston,Kirk Haston,PF-SF,27.0,31.5,12.25,,3.35,11.0,80.0,6' 8'',,,242,84.25,7' 0.25'',106.0,8' 10'',10.5,,,2001
,2217,Brendan,Haywood,Brendan Haywood,C,27.0,28.5,12.87,,3.5,17.0,83.75,6' 11.75'',,,266,90.5,7' 6.5'',113.5,9' 5.5'',12.9,,,2001
,12154,Michael,Hicks,Michael Hicks,SG,33.0,40.5,11.38,,3.19,13.0,76.0,6' 4'',,,197,81.25,6' 9.25'',100.5,8' 4.5'',7.3,,,2001
,2212,Steven,Hunter,Steven Hunter,C-PF,30.5,38.5,11.99,,3.15,11.0,82.25,6' 10.25'',,,224,88.0,7' 4'',108.0,9' 0'',5.3,,,2001
,12155,Andre,Hutson,Andre Hutson,PF,29.0,32.5,11.25,,3.3,17.0,80.25,6' 8.25'',,,244,83.75,6' 11.75'',105.5,8' 9.5'',11.7,,,2001
,12156,Nate,James,Nate James,SF,26.0,31.0,11.42,,3.31,23.0,76.75,6' 4.75'',,,196,82.75,6' 10.75'',103.0,8' 7'',6.0,,,2001
,2210,Richard,Jefferson,Richard Jefferson,SF,33.0,38.5,11.19,,3.15,14.0,79.25,6' 7.25'',,,223,84.0,7' 0'',103.0,8' 7'',6.7,,,2001
,2798,Horace,Jenkins,Horace Jenkins,PG,34.5,41.0,10.97,,3.1,2.0,71.75,5' 11.75'',,,171,77.25,6' 5.25'',97.0,8' 1'',6.0,,,2001
,12157,Darrell,Johns,Darrell Johns,C,23.5,30.0,12.41,,3.59,18.0,83.25,6' 11.25'',,,278,89.0,7' 5'',111.5,9' 3.5'',19.1,,,2001
,2256,Ken,Johnson,Ken Johnson,C,32.5,35.0,11.27,,3.12,13.0,82.75,6' 10.75'',,,227,88.0,7' 4'',109.5,9' 1.5'',9.9,,,2001
,2207,Joe,Johnson,Joe Johnson,SF-SG,32.5,36.5,12.05,,3.4,12.0,78.75,6' 6.75'',,,226,81.0,6' 9'',105.0,8' 9'',6.7,,,2001
,12158,Darren,Kelly,Darren Kelly,SG-PG,30.5,34.5,11.38,,3.21,1.0,74.0,6' 2'',,,178,78.75,6' 6.75'',100.0,8' 4'',6.7,,,2001
,2253,Sean,Lampley,Sean Lampley,SF,36.0,40.0,11.06,,3.12,12.0,77.5,6' 5.5'',,,213,81.25,6' 9.25'',101.0,8' 5'',8.0,,,2001
,12159,Zach,Marbury,Zach Marbury,PG-SG,33.0,36.5,11.53,,3.1,0.0,73.25,6' 1.25'',,,183,75.5,6' 3.5'',96.5,8' 0.5'',6.7,,,2001
,12160,Mike,Mardesich,Mike Mardesich,C-PF,24.0,30.0,11.65,,3.45,8.0,82.25,6' 10.25'',,,247,84.5,7' 0.5'',108.5,9' 0.5'',13.6,,,2001
,12161,DeMarcus,Minor,DeMarcus Minor,SG,29.0,41.0,10.57,,3.15,9.0,75.25,6' 3.25'',,,207,80.25,6' 8.25'',99.5,8' 3.5'',6.7,,,2001
,200081,Jamario,Moon,Jamario Moon,SF,33.0,43.0,11.64,,3.08,0.0,78.5,6' 6.5'',,,185,83.5,6' 11.5'',103.0,8' 7'',5.3,,,2001
,2211,Troy,Murphy,Troy Murphy,PF,28.5,34.5,11.22,,3.43,11.0,81.75,6' 9.75'',,,230,83.0,6' 11'',105.5,8' 9.5'',11.7,,,2001
,12162,Troy,Ostler,Troy Ostler,PF-SF,26.5,29.5,13.42,,3.5,2.0,80.75,6' 8.75'',,,200,85.5,7' 1.5'',106.5,8' 10.5'',8.0,,,2001
,40046,Lazaros,Papadopoulos,Lazaros Papadopoulos,C-PF,23.0,26.0,12.0,,3.7,4.0,82.25,6' 10.25'',,,227,86.5,7' 2.5'',110.5,9' 2.5'',11.7,,,2001
,12164,Rashad,Phillips,Rashad Phillips,PG,27.0,32.0,11.93,,3.27,5.0,69.0,5' 9'',,,166,73.5,6' 1.5'',92.0,7' 8'',12.4,,,2001
,12165,Demetrius,Porter,Demetrius Porter,PG,26.0,31.0,11.5,,3.34,5.0,70.75,5' 10.75'',,,178,74.75,6' 2.75'',94.0,7' 10'',12.4,,,2001
,12166,Martin,Rancik,Martin Rancik,PF-SF,32.0,37.0,10.77,,3.19,14.0,80.75,6' 8.75'',,,230,80.0,6' 8'',102.5,8' 6.5'',8.0,,,2001
,2202,Jason,Richardson,Jason Richardson,SF-SG,32.5,39.5,11.75,,3.12,15.0,76.75,6' 4.75'',,,213,83.5,6' 11.5'',102.5,8' 6.5'',5.3,,,2001
,2369,Norman,Richardson,Norman Richardson,SG,30.5,35.5,10.97,,3.15,2.0,75.5,6' 3.5'',,,180,76.5,6' 4.5'',99.0,8' 3'',6.0,,,2001
,2219,Jeryl,Sasser,Jeryl Sasser,PG-SG,29.0,34.0,11.47,,3.22,1.0,77.5,6' 5.5'',,,194,82.5,6' 10.5'',103.5,8' 7.5'',6.7,,,2001
,12167,Kenny,Satterfield,Kenny Satterfield,PG,28.5,33.0,12.05,,3.2,3.0,73.0,6' 1'',,,176,76.5,6' 4.5'',98.0,8' 2'',6.7,,,2001
,2243,Brian,Scalabrine,Brian Scalabrine,PF-SF,27.0,30.5,11.75,,3.47,14.0,80.75,6' 8.75'',,,241,81.75,6' 9.75'',105.5,8' 9.5'',13.6,,,2001
,12168,Lee,Scruggs,Lee Scruggs,PF-SF,23.5,29.5,13.28,,3.55,0.0,82.25,6' 10.25'',,,209,89.75,7' 5.75'',110.5,9' 2.5'',10.5,,,2001
,2250,Bobby,Simmons,Bobby Simmons,SF,27.5,34.0,11.69,,3.41,12.0,78.25,6' 6.25'',,,235,84.25,7' 0.25'',105.0,8' 9'',6.7,,,2001
,2226,Will,Solomon,Will Solomon,PG-SG,28.5,35.0,11.3,,3.22,4.0,71.75,5' 11.75'',,,172,81.5,6' 9.5'',99.5,8' 3.5'',4.0,,,2001
,12169,Greg,Stevenson,Greg Stevenson,SF,30.0,35.5,11.29,,3.23,15.0,75.75,6' 3.75'',,,215,84.5,7' 0.5'',102.0,8' 6'',7.3,,,2001
,12170,Damone,Thornton,Damone Thornton,PF,33.5,37.5,11.17,,3.2,19.0,78.75,6' 6.75'',,,235,85.75,7' 1.75'',103.7,8' 7.75'',8.0,,,2001
,2224,Jamaal,Tinsley,Jamaal Tinsley,PG,28.0,37.5,11.96,,3.2,1.0,72.75,6' 0.75'',,,199,79.5,6' 7.5'',97.5,8' 1.5'',13.6,,,2001
,12171,Tory,Walker,Tory Walker,SF,28.0,33.0,11.95,,3.25,7.0,78.75,6' 6.75'',,,187,83.25,6' 11.25'',104.5,8' 8.5'',6.7,,,2001
,12172,Souleymane,Wane,Souleymane Wane,C,29.0,30.5,12.02,,3.46,9.0,80.5,6' 8.5'',,,235,89.0,7' 5'',109.0,9' 1'',11.2,,,2001
,2248,Earl,Watson,Earl Watson,PG,32.5,37.5,10.97,,3.19,4.0,72.0,6' 0'',,,184,78.75,6' 6.75'',97.0,8' 1'',4.0,,,2001
,2206,Rodney,White,Rodney White,SF,27.5,33.0,12.07,,3.47,16.0,79.5,6' 7.5'',,,243,83.5,6' 11.5'',104.5,8' 8.5'',9.3,,,2001
,2254,Loren,Woods,Loren Woods,C-PF,24.5,28.0,11.83,,3.48,10.0,84.75,7' 0.75'',,,246,89.5,7' 5.5'',113.0,9' 5'',9.3,,,2001
,12041,Michael,Wright,Michael Wright,PF,27.5,33.5,11.37,,3.21,18.0,79.0,6' 7'',,,247,83.5,6' 11.5'',106.5,8' 10.5'',9.3,,,2001
,12040,Brent,Wright,Brent Wright,PF-SF,23.0,29.0,12.25,,3.3,19.0,79.75,6' 7.75'',,,236,85.5,7' 1.5'',105.5,8' 9.5'',12.4,,,2001
,2403,Nene,,Nene ,PF,30.0,34.0,10.73,,3.19,16.0,81.25,6' 9.25'',,,253,88.5,7' 4.5'',109.0,9' 1'',,,,2002
,2425,Robert,Archibald,Robert Archibald,PF-C,24.0,27.5,11.34,,3.33,10.0,82.0,6' 10'',,,250,83.75,6' 11.75'',109.5,9' 1.5'',,,,2002
,2486,Maurice,Baker,Maurice Baker,PG,29.5,33.0,12.19,,3.29,2.0,71.75,5' 11.75'',,,178,76.0,6' 4'',96.0,8' 0'',,,,2002
,2440,Matt,Barnes,Matt Barnes,SF,35.5,40.5,10.68,,3.28,11.0,78.75,6' 6.75'',,,226,81.0,6' 9'',96.5,8' 0.5'',,,,2002
,12286,Lubos,Barton,Lubos Barton,SF-SG,25.5,31.5,11.2,,3.31,14.0,78.5,6' 6.5'',,,221,84.0,7' 0'',107.0,8' 11'',,,,2002
,2437,Lonny,Baxter,Lonny Baxter,PF-C,28.0,32.5,11.77,,3.21,14.0,78.25,6' 6.25'',,,264,85.5,7' 1.5'',107.5,8' 11.5'',,,,2002
,12287,Lee,Benson,Lee Benson,SF-PF,27.5,32.5,11.44,,3.29,14.0,80.25,6' 8.25'',,,217,85.75,7' 1.75'',109.0,9' 1'',,,,2002
